bearAmount,bullAmount,closePrice,epoch,failed,id,lockPrice,position,totalAmount
2.920572522973625556,2.015909280609354525,493.1162,308139,False,308139,492.96689209,Bull,4.936481803582980081
1.236858118940797016,1.746064527407305688,492.96689209,308138,False,308138,492.6,Bull,2.982922646348102704
1.796660001431231768,1.635227629125167375,492.6,308137,False,308137,493.8106,Bear,3.431887630556399143
1.989978195882586014,1.650206328624813216,493.8106,308136,False,308136,493.5,Bull,3.64018452450739923
1.940228572441514559,2.137386409580769493,493.5,308135,False,308135,493.64680904,Bear,4.077614982022284052
2.218631698491314161,2.475332166391902042,493.64680904,308134,False,308134,493.0023,Bull,4.693963864883216203
1.096085722525935612,1.221656898142202037,493.0023,308133,False,308133,492.5284,Bull,2.317742620668137649
2.286305498873423816,2.348955249588346843,492.5284,308132,False,308132,492.72953578,Bear,4.635260748461770659
2.043743790372698956,2.349041305448334062,492.72953578,308131,False,308131,491.58873,Bull,4.392785095821033018
1.658928719709459223,1.82246569099065317,491.58873,308130,False,308130,491.9617,Bear,3.481394410700112393
1.462039298421752482,1.894999712043018686,491.9617,308129,False,308129,493.00505819,Bear,3.357039010464771168
1.759335932691010776,2.513956084518857815,493.00505819,308128,False,308128,491.4975,Bull,4.273292017209868591
1.939703291791449569,1.981244960587802894,491.4975,308127,False,308127,492.10884591,Bear,3.920948252379252463
1.525913906532129956,1.666321506408479008,492.10884591,308126,False,308126,494.24,Bear,3.192235412940608964
1.314625495496462362,2.11331490576356136,494.24,308125,False,308125,494.2201,Bull,3.427940401260023722
1.815286770334318,3.123575988567144032,494.2201,308124,False,308124,494.66535,Bear,4.938862758901462032
1.590037449203655075,1.26078292397579635,494.66535,308123,False,308123,493.99841774,Bull,2.850820373179451425
1.856952770928849822,2.841506032157021434,493.99841774,308122,False,308122,493.4095,Bull,4.698458803085871256
2.568494675358617671,4.831354373424828295,493.4095,308121,False,308121,494.8233,Bear,7.399849048783445966
1.595250862151933999,1.714318831460899876,494.8233,308120,False,308120,496.71762991,Bear,3.309569693612833875
6.624173128866276785,2.731004353634710854,496.71762991,308119,False,308119,498.1054,Bear,9.355177482500987639
0.75682233739740697,4.352787835209035895,498.1054,308118,False,308118,498.046,Bull,5.109610172606442865
2.601890405827826468,3.0624931782925186,498.046,308117,False,308117,498.01472298,Bull,5.664383584120345068
1.918979069753902071,4.293389471334926624,498.01472298,308116,False,308116,497.23568724,Bull,6.212368541088828695
1.786412352446703745,1.291678816360590133,497.23568724,308115,False,308115,497.6661,Bear,3.078091168807293878
1.762842965414442682,1.593091623035336888,497.6661,308114,False,308114,498.2172,Bear,3.35593458844977957
0.876819977209625652,0.827286185215021608,498.2172,308113,False,308113,498.04625102,Bull,1.70410616242464726
1.443108339132869217,2.089145275866911219,498.04625102,308112,False,308112,498,Bull,3.532253614999780436
1.777378848462877222,2.294894898702226269,498,308111,False,308111,497.99003999,Bull,4.072273747165103491
2.067700145868787736,2.612931727818746094,497.99003999,308110,False,308110,497.863021,Bull,4.68063187368753383
1.074561463390159491,1.275497220955084355,497.863021,308109,False,308109,497.59559958,Bull,2.350058684345243846
1.711334320463265607,1.76474059468541987,497.59559958,308108,False,308108,497.643786,Bear,3.476074915148685477
1.401774982725702451,1.611872452693380799,497.643786,308107,False,308107,497.785066,Bear,3.01364743541908325
1.006554572936358813,1.355853853204252001,497.785066,308106,False,308106,498.04495265,Bear,2.362408426140610814
1.349772842619255566,1.43328016473293981,498.04495265,308105,False,308105,499.05169,Bear,2.783053007352195376
1.697498974860261634,1.63090823101004087,499.05169,308104,False,308104,499.98091,Bear,3.328407205870302504
1.233414364627858566,1.051635940091116041,499.98091,308103,False,308103,499.4394,Bull,2.285050304718974607
1.237061886807760797,1.040174098429570215,499.4394,308102,False,308102,499.51933366,Bear,2.277235985237331012
0.824218525924579288,1.045711082267461331,499.51933366,308101,False,308101,498.70919389,Bull,1.869929608192040619
1.01001272801923946,1.242841001185046915,498.70919389,308100,False,308100,498.590028,Bull,2.252853729204286375
0.643889196841542936,0.781692572745868601,498.590028,308099,False,308099,498.75015,Bear,1.425581769587411537
1.672523057270974703,1.895286224101455936,498.75015,308098,False,308098,498.213489,Bull,3.567809281372430639
1.565286184617728544,1.282458408323651746,498.213489,308097,False,308097,497.47296382,Bull,2.84774459294138029
1.072518538827122978,1.013896173234762554,497.47296382,308096,False,308096,496.93040412,Bull,2.086414712061885532
1.605633184680095886,1.649044682576679771,496.93040412,308095,False,308095,496.3954799,Bull,3.254677867256775657
1.280098106223623997,1.49694481336469152,496.3954799,308094,False,308094,496.85031,Bear,2.777042919588315517
1.493081960110058883,1.903501091998765062,496.85031,308093,False,308093,497.561237,Bear,3.396583052108823945
0.907558266024320227,0.895789971484114525,497.561237,308092,False,308092,498.614,Bear,1.803348237508434752
2.033511842010870013,1.73039305734791798,498.614,308091,False,308091,497.63958,Bull,3.763904899358787993
0.792230489364355557,1.109906417981918025,497.63958,308090,False,308090,499.1441,Bear,1.902136907346273582
1.030671957990684688,1.219801941849293067,499.1441,308089,False,308089,499.2476,Bear,2.250473899839977755
1.514143972420131395,2.247599604148691057,499.2476,308088,False,308088,499.73669924,Bear,3.761743576568822452
1.785765746461928742,1.971668303015938986,499.73669924,308087,False,308087,499.41473085,Bull,3.757434049477867728
1.520157959500067169,1.666510037705680904,499.41473085,308086,False,308086,499.8267,Bear,3.186667997205748073
1.31922089799906024,1.314106146392016419,499.8267,308085,False,308085,501.35997736,Bear,2.633327044391076659
0.740637254308471273,0.998536393581173212,501.35997736,308084,False,308084,501.8,Bear,1.739173647889644485
1.014829526307040123,1.284761603322342157,501.8,308083,False,308083,501.42824,Bull,2.29959112962938228
1.206582077808911699,1.423021915029306141,501.42824,308082,False,308082,501.37432333,Bull,2.62960399283821784
0.890334182368939249,1.060369226756163347,501.37432333,308081,False,308081,501.32175333,Bull,1.950703409125102596
1.822648103647554571,2.120422161412997058,501.32175333,308080,False,308080,501.38316739,Bear,3.943070265060551629
1.792387413606572671,1.882699716478833387,501.38316739,308079,False,308079,502.1081,Bear,3.675087130085406058
1.344158837888776437,1.38032127288765952,502.1081,308078,False,308078,502.139,Bear,2.724480110776435957
2.313003117568027708,2.738058877872233846,502.139,308077,False,308077,501.9402,Bull,5.051061995440261554
1.30183974228232478,1.351259632774509633,501.9402,308076,False,308076,502.7522,Bear,2.653099375056834413
1.934649467721462076,2.717436834257880034,502.7522,308075,False,308075,502.6238,Bull,4.65208630197934211
2.883932776757711864,2.426520109485024421,502.6238,308074,False,308074,502.8553,Bear,5.310452886242736285
1.415440887298097023,1.647204953027482981,502.8553,308073,False,308073,503.38926269,Bear,3.062645840325580004
1.276662555364891037,1.121784208749203285,503.38926269,308072,False,308072,503.2345,Bull,2.398446764114094322
1.883811846198935977,1.585565353898549565,503.2345,308071,False,308071,503.57965048,Bear,3.469377200097485542
1.387900975067193266,1.592262440044983186,503.57965048,308070,False,308070,503.63754727,Bear,2.980163415112176452
1.289039232021445292,1.347931745707694904,503.63754727,308069,False,308069,503.64391393,Bear,2.636970977729140196
2.477377417022835883,2.301401114295835863,503.64391393,308068,False,308068,503.24495289,Bull,4.778778531318671746
1.303338252695512928,1.739964087675419345,503.24495289,308067,False,308067,503.27399,Bear,3.043302340370932273
1.257986933471294889,1.020620613368937838,503.27399,308066,False,308066,503.5246,Bear,2.278607546840232727
2.377775021643201593,3.511499967530118978,503.5246,308065,False,308065,503.37908965,Bull,5.889274989173320571
1.436600146689275587,1.511941385071118438,503.37908965,308064,False,308064,503.869,Bear,2.948541531760394025
2.370837729825537344,1.986963339695099499,503.869,308063,False,308063,503.8675,Bull,4.357801069520636843
2.140513808191614168,1.899830128830626662,503.8675,308062,False,308062,504.09805852,Bear,4.04034393702224083
0.969833140461320809,1.147931186362751227,504.09805852,308061,False,308061,503.3824527,Bull,2.117764326824072036
1.97878996199050979,1.583944417619690952,503.3824527,308060,False,308060,503.359881,Bull,3.562734379610200742
1.809766176415952957,1.923132191230368721,503.359881,308059,False,308059,503.009442,Bull,3.732898367646321678
0.929248092620861242,1.120366020169906468,503.009442,308058,False,308058,502.97485,Bull,2.04961411279076771
2.659699761241947187,4.346117331601895887,502.97485,308057,False,308057,502.474875,Bull,7.005817092843843074
0.955896349501115567,1.160623232750648879,502.474875,308056,False,308056,502.2404,Bull,2.116519582251764446
0.699229950464948088,0.98328625417013141,502.2404,308055,False,308055,502.09589,Bull,1.682516204635079498
1.147784626497913628,1.363293935155459907,502.09589,308054,False,308054,502.01155355,Bull,2.511078561653373535
1.514602528136720441,1.91233102436239661,502.01155355,308053,False,308053,502.664811,Bear,3.426933552499117051
1.917595886063656593,1.921487883665246805,502.664811,308052,False,308052,502.86198112,Bear,3.839083769728903398
1.469125841647815654,1.760346338943642423,502.86198112,308051,False,308051,503.603,Bear,3.229472180591458077
1.484271744822084838,1.831713184955507126,503.603,308050,False,308050,503.53987,Bull,3.315984929777591964
1.33822573354840587,1.872842938092044444,503.53987,308049,False,308049,503.5199,Bull,3.211068671640450314
0.631560443910266264,1.067770637651806027,503.5199,308048,False,308048,504.463758,Bear,1.699331081562072291
1.806881106202890319,2.192438220577071828,504.463758,308047,False,308047,504.09916,Bull,3.999319326779962147
0.769254909383610319,0.90606773699453426,504.09916,308046,False,308046,504.26054,Bear,1.675322646378144579
0.923617079816128784,3.086710657536556992,504.26054,308045,False,308045,504.167,Bull,4.010327737352685776
0.76850863592284029,0.889268287985834559,504.167,308044,False,308044,504.0143072,Bull,1.657776923908674849
1.784674401739235401,2.05533238792350248,504.0143072,308043,False,308043,505.11379035,Bear,3.840006789662737881
2.469300569423364545,2.312149427401457617,505.11379035,308042,False,308042,505.41622991,Bear,4.781449996824822162
0.923147583605514668,0.798938078871654677,505.41622991,308041,False,308041,504.88385,Bull,1.722085662477169345
0.966836568411195323,1.050515202950837563,504.88385,308040,False,308040,504.029426,Bull,2.017351771362032886
1.177729145418875531,1.115722839828307988,504.029426,308039,False,308039,503.10698046,Bull,2.293451985247183519
2.520938640895361588,0.666577717742935295,503.10698046,308038,False,308038,502.82202799,Bull,3.187516358638296883
1.045768322478762452,3.669441710654690684,502.82202799,308037,False,308037,502.6167,Bull,4.715210033133453136
1.997540368528230124,1.808634925076630623,502.6167,308036,False,308036,502.299,Bull,3.806175293604860747
1.174840294809268036,1.061990364274484977,502.299,308035,False,308035,503.519424,Bear,2.236830659083753013
1.478805055290592212,1.741720745254382584,503.519424,308034,False,308034,503.22592,Bull,3.220525800544974796
1.473781804760517481,1.657030370639442712,503.22592,308033,False,308033,502.97761761,Bull,3.130812175399960193
1.268844301941663694,1.295229260395731234,502.97761761,308032,False,308032,503.8228,Bear,2.564073562337394928
2.909947029058764486,2.068945922802161126,503.8228,308031,False,308031,503.09432799,Bull,4.978892951860925612
0.909099885690814567,0.971572104370545795,503.09432799,308030,False,308030,503.17463458,Bear,1.880671990061360362
1.851553059837580016,1.589565951699407445,503.17463458,308029,False,308029,501.221,Bull,3.441119011536987461
2.028592088334630569,1.564566481102950877,501.221,308028,False,308028,500.56487549,Bull,3.593158569437581446
0.769579018487209467,0.760456647258395614,500.56487549,308027,False,308027,499.6,Bull,1.530035665745605081
2.457594255448357566,1.882993466821595957,499.6,308026,False,308026,499.91407659,Bear,4.340587722269953523
2.732379505394586687,2.297534762940848631,499.91407659,308025,False,308025,499.62669,Bull,5.029914268335435318
2.516147840151548143,2.251584514695108952,499.62669,308024,False,308024,499.135104,Bull,4.767732354846657095
1.046928991376602993,1.067999305108106818,499.135104,308023,False,308023,497.71204439,Bull,2.114928296484709811
1.398714526611901074,1.688967750493950034,497.71204439,308022,False,308022,497.5,Bull,3.087682277105851108
1.360048073619959298,1.431375616683603778,497.5,308021,False,308021,497.2165,Bull,2.791423690303563076
1.197738651509394324,1.515281765797972378,497.2165,308020,False,308020,497.25,Bear,2.713020417307366702
1.37117441829946958,1.771375469962120007,497.25,308019,False,308019,497.6,Bear,3.142549888261589587
1.054861545748593824,0.956525048175506191,497.6,308018,False,308018,497.724,Bear,2.011386593924100015
1.175324212140531935,1.090268044908931277,497.724,308017,False,308017,498.00685371,Bear,2.265592257049463212
0.690879826882026987,0.688168722009526824,498.00685371,308016,False,308016,498.10143475,Bear,1.379048548891553811
0.752904483254966082,0.856355799638957093,498.10143475,308015,False,308015,498.3104,Bear,1.609260282893923175
1.013728875881882315,1.063288996954134362,498.3104,308014,False,308014,498.07624047,Bull,2.077017872836016677
0.96933721745203914,0.805949413235174224,498.07624047,308013,False,308013,498.5071,Bear,1.775286630687213364
1.438784570891941641,1.192551638112761648,498.5071,308012,False,308012,498.71105699,Bear,2.631336209004703289
0.593271313870574358,0.593671346643417037,498.71105699,308011,False,308011,498.19999999,Bull,1.186942660513991395
1.128712101307105971,1.348588373703827308,498.19999999,308010,False,308010,497.46575,Bull,2.477300475010933279
1.600890342194271756,1.999338371961120938,497.46575,308009,False,308009,497.9133,Bear,3.600228714155392694
1.294567467851911874,1.108676911213255128,497.9133,308008,False,308008,498.2051,Bear,2.403244379065167002
0.805202746578376217,0.909701776852013126,498.2051,308007,False,308007,498.4,Bear,1.714904523430389343
0.697004172522136918,0.682578965685609384,498.4,308006,False,308006,498.08876248,Bull,1.379583138207746302
0.962725462757038227,0.785192961750411284,498.08876248,308005,False,308005,498.64514299,Bear,1.747918424507449511
1.20694348245448936,1.715256077266726514,498.64514299,308004,False,308004,498.235221,Bull,2.922199559721215874
1.091184583455920324,1.257826678407814665,498.235221,308003,False,308003,498.195357,Bull,2.349011261863734989
3.086210729798658461,1.613687197746570186,498.195357,308002,False,308002,498.4279,Bear,4.699897927545228647
0.880139257521895096,0.937901556422277167,498.4279,308001,False,308001,498.29605593,Bull,1.818040813944172263
1.104585791575009422,1.241566311342933071,498.29605593,308000,False,308000,498.188,Bull,2.346152102917942493
1.156389069280910443,1.429240356335591489,498.188,307999,False,307999,498.112,Bull,2.585629425616501932
1.588715108144474563,1.291256848363114496,498.112,307998,False,307998,499.00729197,Bear,2.879971956507589059
1.036194966978045471,1.078331104386837696,499.00729197,307997,False,307997,498.34101,Bull,2.114526071364883167
0.712322194699824201,0.790018874802560784,498.34101,307996,False,307996,498.28968994,Bull,1.502341069502384985
2.105045105069821155,2.357515507409784846,498.28968994,307995,False,307995,498.35906556,Bear,4.462560612479606001
0.636910979453298066,0.730575546853194787,498.35906556,307994,False,307994,497.87741247,Bull,1.367486526306492853
1.139180672590852,1.963084156563831719,497.87741247,307993,False,307993,498.13866,Bear,3.102264829154683719
1.532758982669558472,1.755013412174590807,498.13866,307992,False,307992,498.057,Bull,3.287772394844149279
0.75451606680290957,0.599729594176297852,498.057,307991,False,307991,497.190594,Bull,1.354245660979207422
1.139093570074515119,1.103906887031590556,497.190594,307990,False,307990,496.62832674,Bull,2.243000457106105675
1.336102658453059274,1.808938343996414322,496.62832674,307989,False,307989,497.01393,Bear,3.145041002449473596
1.404357016011120148,2.362856110486264869,497.01393,307988,False,307988,496.43567478,Bull,3.767213126497385017
0.401673390003085228,0.474670710598351171,496.43567478,307987,False,307987,496.61414122,Bear,0.876344100601436399
2.232371623360223164,3.057034192775551342,496.61414122,307986,False,307986,496.00089049,Bull,5.289405816135774506
1.197025148660501518,1.095190500819554709,496.00089049,307985,False,307985,495.62234062,Bull,2.292215649480056227
0.395637900350657802,0.47037788226680029,495.62234062,307984,False,307984,495.495924,Bull,0.866015782617458092
0.9328951777028051,1.130264291821906651,495.495924,307983,False,307983,495.552,Bear,2.063159469524711751
0.710956670840731114,0.693167923660856487,495.552,307982,False,307982,495.05042697,Bull,1.404124594501587601
0.570053139631013305,0.498684774830817682,495.05042697,307981,False,307981,495.38575936,Bear,1.068737914461830987
1.018225703499583511,0.859468363465412037,495.38575936,307980,False,307980,495.44339,Bear,1.877694066964995548
1.519834235716255588,1.427489248324137489,495.44339,307979,False,307979,495.520704,Bear,2.947323484040393077
0.979185136759591468,1.162341266342859057,495.520704,307978,False,307978,495.73548907,Bear,2.141526403102450525
0.374665612563863563,0.26714890926712634,495.73548907,307977,False,307977,495.89999999,Bear,0.641814521830989903
0.879399899394393273,0.747749912600347413,495.89999999,307976,False,307976,496.00019861,Bear,1.627149811994740686
0.85366361225432922,3.829370596547571282,496.00019861,307975,False,307975,495.7847,Bull,4.683034208801900502
1.117327146257524863,1.358130795329831052,495.7847,307974,False,307974,495.3,Bull,2.475457941587355915
2.065002409373281813,2.619944284546929585,495.3,307973,False,307973,495.2,Bull,4.684946693920211398
1.192440825576044385,1.228722982514532325,495.2,307972,False,307972,494.315952,Bull,2.42116380809057671
0.714936140483550799,0.674642524693612094,494.315952,307971,False,307971,494.660424,Bear,1.389578665177162893
1.152094393493024329,1.316334361902608876,494.660424,307970,False,307970,495.115816,Bear,2.468428755395633205
1.647674151861489493,1.548294331543500705,495.115816,307969,False,307969,495.9380647,Bear,3.195968483404990198
1.363582953147782933,1.130503421931809436,495.9380647,307968,False,307968,495.49065881,Bull,2.494086375079592369
1.215568425084121805,1.426179912091038188,495.49065881,307967,False,307967,495.032,Bull,2.641748337175159993
2.161383258236998858,2.23994525833330154,495.032,307966,False,307966,494.8183825,Bull,4.401328516570300398
1.28665468232521694,1.207988480054252342,494.8183825,307965,False,307965,494.35813,Bull,2.494643162379469282
2.031613975949374553,1.991425814796235586,494.35813,307964,False,307964,494.305,Bull,4.023039790745610139
1.232693410685885651,4.22616021637873691,494.305,307963,False,307963,493.633,Bull,5.458853627064622561
1.002807937541448547,0.921270126654956663,493.633,307962,False,307962,493.4,Bull,1.92407806419640521
1.258796943960716985,1.004466569389496193,493.4,307961,False,307961,493.32599,Bull,2.263263513350213178
1.323098334311847753,1.514036265760656194,493.32599,307960,False,307960,493.69051,Bear,2.837134600072503947
1.731210123280499332,1.310765225229273276,493.69051,307959,False,307959,493.72596,Bear,3.041975348509772608
2.497932395084397837,2.240003678792546668,493.72596,307958,False,307958,494.065413,Bear,4.737936073876944505
0.892317499653601016,1.086428393972299438,494.065413,307957,False,307957,493.64142048,Bull,1.978745893625900454
1.822356165434243408,1.539542027789835477,493.64142048,307956,False,307956,494.09319645,Bear,3.361898193224078885
1.099659934023093043,1.028045355134806784,494.09319645,307955,False,307955,493.4175625,Bull,2.127705289157899827
0.992443457074613184,0.909390150649913412,493.4175625,307954,False,307954,493.46183879,Bear,1.901833607724526596
1.657120240379495362,2.81708034735966557,493.46183879,307953,False,307953,493.32678385,Bull,4.474200587739160932
1.721013033199663792,1.438296504501381238,493.32678385,307952,False,307952,492.649,Bull,3.15930953770104503
1.347976600606821509,2.251846845651700378,492.649,307951,False,307951,492.66443945,Bear,3.599823446258521887
2.278208605372237315,3.084051104725256146,492.66443945,307950,False,307950,492.15496,Bull,5.362259710097493461
1.632567002403091058,2.624510201462293605,492.15496,307949,False,307949,490.8937,Bull,4.257077203865384663
1.868656309665845977,2.314944755133462454,490.8937,307948,False,307948,492.07181309,Bear,4.183601064799308431
1.256339411911473123,1.544373666020291093,492.07181309,307947,False,307947,491.95142925,Bull,2.800713077931764216
1.921842482529203006,2.44967496870151603,491.95142925,307946,False,307946,491.780328,Bull,4.371517451230719036
1.803241292317498162,1.924614921503047441,491.780328,307945,False,307945,492.24424432,Bear,3.727856213820545603
2.029636425503059273,1.37851263301870185,492.24424432,307944,False,307944,492.65824221,Bear,3.408149058521761123
1.235410871032817586,4.121096142861292354,492.65824221,307943,False,307943,492.59908,Bull,5.35650701389410994
0.778904848278727708,1.297308995255803644,492.59908,307942,False,307942,492.16739,Bull,2.076213843534531352
0.941536270685096995,1.051600604606644795,492.16739,307941,False,307941,492.075395,Bull,1.99313687529174179
0.577875321161772589,0.688170096122596772,492.075395,307940,False,307940,493.43645,Bear,1.266045417284369361
1.699847508802964247,1.384677279154928845,493.43645,307939,False,307939,493.37532999,Bull,3.084524787957893092
1.013014896478413528,1.211029546832967454,493.37532999,307938,False,307938,493.19724,Bull,2.224044443311380982
1.492549858729405058,1.129771013015095623,493.19724,307937,False,307937,492.757494,Bull,2.622320871744500681
1.67661112665788271,2.334734434748743463,492.757494,307936,False,307936,492.43812,Bull,4.011345561406626173
0.898527287167234655,0.866381548329717686,492.43812,307935,False,307935,492.062,Bull,1.764908835496952341
1.383736768593115119,1.044262493945474889,492.062,307934,False,307934,492.07131649,Bear,2.427999262538590008
1.060535559116087921,1.565017990150362438,492.07131649,307933,False,307933,491.9092,Bull,2.625553549266450359
0.609291757804463767,0.611041196559427467,491.9092,307932,False,307932,492.00268,Bear,1.220332954363891234
1.47528000417676052,6.570512666362128528,492.00268,307931,False,307931,490.8475715,Bull,8.045792670538889048
0.743275369271370878,0.695486692577364664,490.8475715,307930,False,307930,490.9609377,Bear,1.438762061848735542
1.29038714040298316,1.123805475035112343,490.9609377,307929,False,307929,490.85436,Bull,2.414192615438095503
0.79218361311838819,0.969120714110187998,490.85436,307928,False,307928,491.745902,Bear,1.761304327228576188
0.717258869609672459,3.143720426915126363,491.745902,307927,False,307927,491.65942098,Bull,3.860979296524798822
1.084125461040263262,1.074322086746143188,491.65942098,307926,False,307926,491.81055795,Bear,2.15844754778640645
1.232530894811168767,1.619511159137177399,491.81055795,307925,False,307925,491.8939039,Bear,2.852042053948346166
1.174043690070441952,2.232618799107331371,491.8939039,307924,False,307924,491.8102,Bull,3.406662489177773323
1.599656921833160017,3.340287180519975603,491.8102,307923,False,307923,491.5832633,Bull,4.93994410235313562
2.032831511124194328,1.893745965252271172,491.5832633,307922,False,307922,492.1976,Bear,3.9265774763764655
1.941752338697442861,3.346844470152949283,492.1976,307921,False,307921,491.92369,Bull,5.288596808850392144
1.268093311024977542,1.278244297134977813,491.92369,307920,False,307920,491.40437,Bull,2.546337608159955355
1.924797599544907797,1.318989253253241941,491.40437,307919,False,307919,491.7,Bear,3.243786852798149738
1.135072752658000845,1.238059396523625518,491.7,307918,False,307918,492.5,Bear,2.373132149181626363
2.04467168179610378,1.255334241177256894,492.5,307917,False,307917,492.275385,Bull,3.300005922973360674
1.901333091816812888,1.996322973711177131,492.275385,307916,False,307916,492.19086,Bull,3.897656065527990019
1.889590037937926917,2.243039305826230208,492.19086,307915,False,307915,492.4,Bear,4.132629343764157125
2.371994343236834015,2.901513006007763295,492.4,307914,False,307914,492.3,Bull,5.27350734924459731
